payment_id,order_id,payment_method,payment_status
10718,10718,COD,Refunded
10719,10719,Credit Card,Paid
10720,10720,Net Banking,Paid
10721,10721,Credit Card,Failed
10722,10722,COD,Paid
10723,10723,Net Banking,Paid
10724,10724,UPI,Failed
10725,10725,Credit Card,Refunded
10726,10726,Debit Card,Paid
10727,10727,Debit Card,Paid
10728,10728,Debit Card,Paid
10729,10729,UPI,Failed
10730,10730,Net Banking,Failed
10731,10731,COD,Paid
10732,10732,Credit Card,Failed
10733,10733,UPI,Paid
10734,10734,Credit Card,Paid
10735,10735,Debit Card,Paid
10736,10736,UPI,Paid
10737,10737,Debit Card,Paid
10738,10738,Credit Card,Paid
10739,10739,UPI,Failed
10740,10740,Debit Card,Paid
10741,10741,UPI,Paid
10742,10742,Debit Card,Paid
10743,10743,UPI,Paid
10744,10744,UPI,Failed
10745,10745,Credit Card,Refunded
10746,10746,COD,Refunded
10747,10747,Credit Card,Paid
10748,10748,Credit Card,Paid
10749,10749,Credit Card,Paid
10750,10750,UPI,Paid
10751,10751,Credit Card,Refunded
10752,10752,Credit Card,Paid
10753,10753,COD,Paid
10754,10754,Credit Card,Paid
10755,10755,Debit Card,Paid
10756,10756,UPI,Refunded
10757,10757,Credit Card,Paid
10758,10758,COD,Paid
10759,10759,UPI,Failed
10760,10760,Credit Card,Paid
10761,10761,Credit Card,Paid
10762,10762,Credit Card,Paid
10763,10763,UPI,Paid
10764,10764,UPI,Paid
10765,10765,Credit Card,Paid
10766,10766,UPI,Paid
10767,10767,Credit Card,Paid
10768,10768,COD,Paid
10769,10769,UPI,Paid
10770,10770,UPI,Paid
10771,10771,UPI,Failed
10772,10772,Debit Card,Paid
10773,10773,Credit Card,Failed
10774,10774,Credit Card,Paid
10775,10775,Credit Card,Refunded
10776,10776,Credit Card,Paid
10777,10777,COD,Paid
10778,10778,UPI,Paid
10779,10779,UPI,Failed
10780,10780,UPI,Paid
10781,10781,UPI,Refunded
10782,10782,Credit Card,Paid
10783,10783,Net Banking,Refunded
10784,10784,Debit Card,Paid
10785,10785,UPI,Paid
10786,10786,Credit Card,Refunded
10787,10787,COD,Paid
10788,10788,Debit Card,Paid
10789,10789,Debit Card,Paid
10790,10790,Debit Card,Paid
10791,10791,UPI,Failed
10792,10792,COD,Refunded
10793,10793,Net Banking,Refunded
10794,10794,Net Banking,Paid
10795,10795,Debit Card,Paid
10796,10796,UPI,Paid
10797,10797,Credit Card,Paid
10798,10798,Debit Card,Paid
10799,10799,Debit Card,Paid
10800,10800,Debit Card,Paid
10801,10801,Credit Card,Paid
10802,10802,UPI,Paid
10803,10803,UPI,Paid
10804,10804,UPI,Failed
10805,10805,Net Banking,Paid
10806,10806,Net Banking,Paid
10807,10807,Credit Card,Refunded
10808,10808,Credit Card,Failed
10809,10809,UPI,Paid
10810,10810,Debit Card,Paid
10811,10811,UPI,Failed
10812,10812,UPI,Paid
10813,10813,COD,Failed
10814,10814,Credit Card,Refunded
10815,10815,Credit Card,Paid
10816,10816,Credit Card,Paid
10817,10817,UPI,Paid
10818,10818,Credit Card,Paid
10819,10819,Credit Card,Paid
10820,10820,Credit Card,Failed
10821,10821,Net Banking,Paid
10822,10822,Credit Card,Paid
10823,10823,Credit Card,Failed
10824,10824,COD,Paid
10825,10825,UPI,Paid
10826,10826,Debit Card,Paid
10827,10827,UPI,Paid
10828,10828,Debit Card,Refunded
10829,10829,Net Banking,Paid
10830,10830,COD,Paid
10831,10831,UPI,Failed
10832,10832,Debit Card,Failed
10833,10833,Debit Card,Failed
10834,10834,COD,Failed
10835,10835,UPI,Refunded
10836,10836,Debit Card,Failed
10837,10837,Debit Card,Paid
10838,10838,Credit Card,Failed
10839,10839,UPI,Refunded
10840,10840,COD,Paid
10841,10841,UPI,Refunded
10842,10842,UPI,Paid
10843,10843,Net Banking,Paid
10844,10844,Net Banking,Failed
10845,10845,UPI,Refunded
10846,10846,COD,Paid
10847,10847,Credit Card,Refunded
10848,10848,UPI,Failed
10849,10849,UPI,Paid
10850,10850,Credit Card,Paid
10851,10851,UPI,Failed
10852,10852,UPI,Paid
10853,10853,Credit Card,Failed
10854,10854,Credit Card,Paid
10855,10855,Credit Card,Paid
10856,10856,UPI,Paid
10857,10857,COD,Paid
10858,10858,Credit Card,Paid
10859,10859,Debit Card,Paid
10860,10860,UPI,Refunded
10861,10861,Credit Card,Failed
10862,10862,Credit Card,Refunded
10863,10863,UPI,Refunded
10864,10864,Debit Card,Paid
10865,10865,UPI,Paid
10866,10866,UPI,Failed
10867,10867,Net Banking,Paid
10868,10868,COD,Paid
10869,10869,COD,Paid
10870,10870,Debit Card,Paid
10871,10871,UPI,Paid
10872,10872,UPI,Paid
10873,10873,Net Banking,Paid
10874,10874,UPI,Refunded
10875,10875,Credit Card,Paid
10876,10876,UPI,Paid
10877,10877,UPI,Refunded
10878,10878,Credit Card,Paid
10879,10879,Credit Card,Paid
10880,10880,Debit Card,Failed
10881,10881,Net Banking,Paid
10882,10882,COD,Paid
10883,10883,Debit Card,Paid
10884,10884,Net Banking,Paid
10885,10885,UPI,Refunded
10886,10886,Credit Card,Paid
10887,10887,Credit Card,Paid
10888,10888,Debit Card,Paid
10889,10889,Credit Card,Paid
10890,10890,Credit Card,Paid
10891,10891,UPI,Paid
10892,10892,Net Banking,Paid
10893,10893,Net Banking,Refunded
10894,10894,Debit Card,Paid
10895,10895,COD,Failed
10896,10896,UPI,Failed
10897,10897,Credit Card,Failed
10898,10898,Debit Card,Paid
10899,10899,Debit Card,Paid
10900,10900,UPI,Paid
10901,10901,UPI,Paid
10902,10902,UPI,Failed
10903,10903,UPI,Paid
10904,10904,Credit Card,Paid
10905,10905,UPI,Paid
10906,10906,Credit Card,Refunded
10907,10907,Debit Card,Paid
10908,10908,Credit Card,Paid
10909,10909,UPI,Refunded
10910,10910,Debit Card,Failed
10911,10911,Debit Card,Paid
10912,10912,Net Banking,Paid
10913,10913,Credit Card,Paid
10914,10914,UPI,Paid
10915,10915,Net Banking,Paid
10916,10916,Debit Card,Paid
10917,10917,Debit Card,Paid
10918,10918,UPI,Failed
10919,10919,UPI,Paid
10920,10920,Debit Card,Paid
10921,10921,COD,Paid
10922,10922,UPI,Failed
10923,10923,UPI,Paid
10924,10924,UPI,Refunded
10925,10925,Credit Card,Paid
10926,10926,Debit Card,Paid
10927,10927,UPI,Refunded
10928,10928,Net Banking,Paid
10929,10929,Credit Card,Paid
10930,10930,Credit Card,Paid
10931,10931,UPI,Failed
10932,10932,COD,Failed
10933,10933,Net Banking,Paid
10934,10934,UPI,Paid
10935,10935,Net Banking,Paid
10936,10936,COD,Paid
10937,10937,Net Banking,Failed
10938,10938,UPI,Refunded
10939,10939,Net Banking,Failed
10940,10940,UPI,Failed
10941,10941,COD,Refunded
10942,10942,Net Banking,Paid
10943,10943,Net Banking,Refunded
10944,10944,Debit Card,Paid
10945,10945,Debit Card,Paid
10946,10946,UPI,Paid
10947,10947,UPI,Paid
10948,10948,COD,Paid
10949,10949,Credit Card,Refunded
10950,10950,COD,Paid
10951,10951,UPI,Paid
10952,10952,UPI,Refunded
10953,10953,COD,Paid
10954,10954,Net Banking,Paid
10955,10955,Debit Card,Paid
10956,10956,Debit Card,Paid
10957,10957,UPI,Failed
10958,10958,UPI,Failed
10959,10959,Net Banking,Paid
10960,10960,UPI,Refunded
10961,10961,UPI,Paid
10962,10962,UPI,Refunded
10963,10963,UPI,Refunded
10964,10964,UPI,Paid
10965,10965,Credit Card,Paid
10966,10966,Debit Card,Paid
10967,10967,Credit Card,Paid
10968,10968,UPI,Paid
10969,10969,UPI,Paid
10970,10970,UPI,Failed
10971,10971,Credit Card,Refunded
10972,10972,Credit Card,Paid
10973,10973,Credit Card,Paid
10974,10974,UPI,Failed
10975,10975,Credit Card,Failed
10976,10976,COD,Paid
10977,10977,Net Banking,Paid
10978,10978,Credit Card,Paid
10979,10979,UPI,Paid
10980,10980,COD,Paid
10981,10981,Credit Card,Paid
10982,10982,COD,Paid
10983,10983,Debit Card,Paid
10984,10984,Net Banking,Failed
10985,10985,UPI,Failed
10986,10986,Net Banking,Failed
10987,10987,Credit Card,Paid
10988,10988,Credit Card,Paid
10989,10989,UPI,Paid
10990,10990,Credit Card,Failed
10991,10991,Credit Card,Paid
10992,10992,UPI,Refunded
10993,10993,Debit Card,Paid
10994,10994,Debit Card,Paid
10995,10995,UPI,Paid
10996,10996,UPI,Paid
10997,10997,Debit Card,Paid
10998,10998,Credit Card,Paid
10999,10999,UPI,Paid
11000,11000,COD,Failed
11001,11001,Credit Card,Failed
11002,11002,UPI,Paid
11003,11003,UPI,Refunded
11004,11004,Net Banking,Paid
11005,11005,UPI,Failed
11006,11006,UPI,Paid
11007,11007,Credit Card,Paid
11008,11008,Debit Card,Paid
11009,11009,COD,Paid
11010,11010,Debit Card,Refunded
11011,11011,Credit Card,Paid
11012,11012,Credit Card,Paid
11013,11013,Credit Card,Failed
11014,11014,UPI,Paid
11015,11015,UPI,Failed
11016,11016,UPI,Paid
11017,11017,UPI,Paid
11018,11018,Debit Card,Failed
11019,11019,UPI,Paid
11020,11020,Credit Card,Refunded
11021,11021,UPI,Paid
11022,11022,Debit Card,Paid
11023,11023,Net Banking,Paid
11024,11024,Debit Card,Refunded
11025,11025,Debit Card,Paid
11026,11026,Debit Card,Paid
11027,11027,Credit Card,Paid
11028,11028,Debit Card,Refunded
11029,11029,UPI,Paid
11030,11030,COD,Paid
11031,11031,UPI,Failed
11032,11032,UPI,Failed
11033,11033,UPI,Paid
11034,11034,UPI,Paid
11035,11035,COD,Paid
11036,11036,UPI,Paid
11037,11037,COD,Paid
11038,11038,Net Banking,Paid
11039,11039,COD,Failed
11040,11040,Credit Card,Failed
11041,11041,Credit Card,Paid
11042,11042,Net Banking,Paid
11043,11043,Credit Card,Refunded
11044,11044,UPI,Paid
11045,11045,UPI,Paid
11046,11046,Net Banking,Refunded
11047,11047,Credit Card,Refunded
11048,11048,Credit Card,Refunded
11049,11049,COD,Paid
11050,11050,COD,Paid
11051,11051,Net Banking,Paid
11052,11052,Debit Card,Refunded
11053,11053,Credit Card,Paid
11054,11054,Debit Card,Refunded
11055,11055,UPI,Paid
11056,11056,Credit Card,Failed
11057,11057,Credit Card,Failed
11058,11058,Credit Card,Failed
11059,11059,UPI,Paid
11060,11060,Net Banking,Paid
11061,11061,UPI,Refunded
11062,11062,UPI,Paid
11063,11063,COD,Paid
11064,11064,UPI,Paid
11065,11065,UPI,Refunded
11066,11066,Credit Card,Paid
11067,11067,UPI,Refunded
11068,11068,COD,Failed
11069,11069,UPI,Paid
11070,11070,UPI,Paid
11071,11071,Net Banking,Paid
11072,11072,Net Banking,Failed
11073,11073,UPI,Paid
11074,11074,Debit Card,Failed
11075,11075,Debit Card,Paid
11076,11076,Credit Card,Paid
11077,11077,UPI,Failed
11078,11078,UPI,Refunded
11079,11079,UPI,Paid
11080,11080,Debit Card,Paid
11081,11081,Debit Card,Paid
11082,11082,UPI,Failed
11083,11083,UPI,Paid
11084,11084,Credit Card,Paid
11085,11085,Debit Card,Refunded
11086,11086,Debit Card,Refunded
11087,11087,Credit Card,Refunded
11088,11088,Net Banking,Paid
11089,11089,UPI,Refunded
11090,11090,Net Banking,Paid
11091,11091,Credit Card,Paid
11092,11092,Credit Card,Failed
11093,11093,UPI,Failed
11094,11094,COD,Paid
11095,11095,Credit Card,Refunded
11096,11096,COD,Failed
11097,11097,UPI,Refunded
11098,11098,Credit Card,Paid
11099,11099,Credit Card,Paid
11100,11100,COD,Paid
11101,11101,Credit Card,Refunded
11102,11102,Net Banking,Failed
11103,11103,UPI,Paid
11104,11104,Credit Card,Paid
11105,11105,Credit Card,Failed
11106,11106,Credit Card,Paid
11107,11107,COD,Paid
11108,11108,Debit Card,Paid
11109,11109,Credit Card,Paid
11110,11110,Credit Card,Refunded
11111,11111,COD,Paid
11112,11112,Net Banking,Refunded
11113,11113,UPI,Paid
11114,11114,Credit Card,Failed
11115,11115,Credit Card,Paid
11116,11116,Net Banking,Failed
11117,11117,Credit Card,Paid
11118,11118,Credit Card,Paid
11119,11119,UPI,Paid
11120,11120,UPI,Paid
11121,11121,COD,Refunded
11122,11122,UPI,Paid
11123,11123,Debit Card,Refunded
11124,11124,UPI,Paid
11125,11125,UPI,Paid
11126,11126,COD,Refunded
11127,11127,Debit Card,Refunded
11128,11128,UPI,Paid
11129,11129,Credit Card,Paid
11130,11130,Net Banking,Refunded
11131,11131,UPI,Paid
11132,11132,UPI,Paid
11133,11133,UPI,Failed
11134,11134,Net Banking,Refunded
11135,11135,Credit Card,Paid
11136,11136,UPI,Failed
11137,11137,Credit Card,Paid
11138,11138,Net Banking,Paid
11139,11139,Net Banking,Failed
11140,11140,Credit Card,Paid
11141,11141,Credit Card,Refunded
11142,11142,Debit Card,Paid
11143,11143,Credit Card,Paid
11144,11144,UPI,Refunded
11145,11145,UPI,Failed
11146,11146,Credit Card,Paid
11147,11147,UPI,Failed
11148,11148,COD,Paid
11149,11149,Credit Card,Paid
11150,11150,Net Banking,Paid
11151,11151,UPI,Paid
11152,11152,Credit Card,Refunded
11153,11153,Net Banking,Paid
11154,11154,Debit Card,Paid
11155,11155,Net Banking,Paid
11156,11156,Debit Card,Failed
11157,11157,Credit Card,Paid
11158,11158,UPI,Paid
11159,11159,UPI,Failed
11160,11160,Debit Card,Paid
11161,11161,UPI,Failed
11162,11162,UPI,Paid
11163,11163,COD,Paid
11164,11164,Net Banking,Refunded
11165,11165,UPI,Paid
11166,11166,UPI,Failed
11167,11167,Credit Card,Paid
11168,11168,Debit Card,Paid
11169,11169,UPI,Paid
11170,11170,UPI,Paid
11171,11171,Net Banking,Paid
11172,11172,Net Banking,Paid
11173,11173,UPI,Failed
11174,11174,COD,Refunded
11175,11175,Net Banking,Paid
11176,11176,UPI,Paid
11177,11177,COD,Failed
11178,11178,Net Banking,Paid
11179,11179,Debit Card,Failed
11180,11180,Credit Card,Failed
11181,11181,UPI,Paid
11182,11182,Credit Card,Failed
11183,11183,UPI,Refunded
11184,11184,Credit Card,Paid
11185,11185,Credit Card,Failed
11186,11186,UPI,Paid
11187,11187,Debit Card,Failed
11188,11188,Credit Card,Paid
11189,11189,COD,Paid
11190,11190,UPI,Paid
11191,11191,Net Banking,Paid
11192,11192,Credit Card,Failed
11193,11193,Credit Card,Paid
11194,11194,Net Banking,Failed
11195,11195,COD,Refunded
11196,11196,Debit Card,Failed
11197,11197,UPI,Paid
11198,11198,Net Banking,Paid
11199,11199,Debit Card,Paid
11200,11200,Credit Card,Paid
11201,11201,Net Banking,Failed
11202,11202,UPI,Refunded
11203,11203,UPI,Failed
11204,11204,COD,Paid
11205,11205,COD,Refunded
11206,11206,Credit Card,Paid
11207,11207,UPI,Paid
11208,11208,Net Banking,Paid
11209,11209,Credit Card,Paid
11210,11210,Debit Card,Failed
11211,11211,Credit Card,Paid
11212,11212,COD,Failed
11213,11213,UPI,Paid
11214,11214,UPI,Failed
11215,11215,Debit Card,Paid
11216,11216,Debit Card,Refunded
11217,11217,Debit Card,Paid
11218,11218,UPI,Refunded
11219,11219,Debit Card,Paid
11220,11220,UPI,Paid
11221,11221,UPI,Paid
11222,11222,Credit Card,Failed
11223,11223,Debit Card,Paid
11224,11224,Credit Card,Refunded
11225,11225,Credit Card,Paid
11226,11226,UPI,Paid
11227,11227,Net Banking,Paid
11228,11228,Debit Card,Paid
11229,11229,UPI,Paid
11230,11230,UPI,Paid
11231,11231,Debit Card,Paid
11232,11232,UPI,Paid
11233,11233,Net Banking,Failed
11234,11234,UPI,Paid
11235,11235,UPI,Paid
11236,11236,UPI,Paid
11237,11237,COD,Paid
11238,11238,UPI,Failed
11239,11239,Credit Card,Paid
11240,11240,UPI,Paid
11241,11241,COD,Paid
11242,11242,Credit Card,Failed
11243,11243,Net Banking,Paid
11244,11244,Net Banking,Paid
11245,11245,UPI,Paid
11246,11246,Debit Card,Paid
11247,11247,Debit Card,Paid
11248,11248,Net Banking,Paid
11249,11249,Credit Card,Paid
11250,11250,Debit Card,Paid
11251,11251,COD,Paid
11252,11252,Credit Card,Paid
11253,11253,UPI,Paid
11254,11254,Net Banking,Paid
11255,11255,UPI,Paid
11256,11256,Debit Card,Failed
11257,11257,Net Banking,Paid
11258,11258,UPI,Refunded
11259,11259,Credit Card,Paid
11260,11260,Credit Card,Failed
11261,11261,UPI,Paid
11262,11262,UPI,Refunded
11263,11263,UPI,Paid
11264,11264,Net Banking,Failed
11265,11265,Credit Card,Paid
11266,11266,UPI,Failed
11267,11267,Net Banking,Paid
11268,11268,COD,Failed
11269,11269,UPI,Failed
11270,11270,Debit Card,Paid
11271,11271,Credit Card,Paid
11272,11272,Net Banking,Paid
11273,11273,Debit Card,Paid
11274,11274,Net Banking,Paid
11275,11275,Credit Card,Paid
11276,11276,UPI,Paid
11277,11277,UPI,Refunded
11278,11278,Debit Card,Paid
11279,11279,UPI,Paid
11280,11280,Credit Card,Paid
11281,11281,Debit Card,Paid
11282,11282,Credit Card,Paid
11283,11283,Net Banking,Refunded
11284,11284,Credit Card,Refunded
11285,11285,Net Banking,Paid
11286,11286,UPI,Failed
11287,11287,UPI,Paid
11288,11288,UPI,Paid
11289,11289,Net Banking,Paid
11290,11290,Debit Card,Paid
11291,11291,UPI,Paid
11292,11292,UPI,Refunded
11293,11293,UPI,Paid
11294,11294,UPI,Refunded
11295,11295,Debit Card,Paid
11296,11296,UPI,Paid
11297,11297,UPI,Refunded
11298,11298,UPI,Paid
11299,11299,Debit Card,Failed
11300,11300,Credit Card,Failed
11301,11301,UPI,Refunded
11302,11302,UPI,Paid
11303,11303,UPI,Refunded
11304,11304,UPI,Failed
11305,11305,UPI,Failed
11306,11306,UPI,Paid
11307,11307,COD,Paid
11308,11308,UPI,Paid
11309,11309,UPI,Refunded
11310,11310,Debit Card,Failed
11311,11311,Credit Card,Paid
11312,11312,Credit Card,Refunded
11313,11313,Net Banking,Paid
11314,11314,Credit Card,Paid
11315,11315,UPI,Paid
11316,11316,Net Banking,Refunded
11317,11317,Net Banking,Refunded
11318,11318,UPI,Paid
11319,11319,Debit Card,Paid
11320,11320,Net Banking,Paid
11321,11321,UPI,Refunded
11322,11322,Net Banking,Refunded
11323,11323,Net Banking,Failed
11324,11324,Credit Card,Failed
11325,11325,Debit Card,Paid
11326,11326,Credit Card,Paid
11327,11327,COD,Paid
11328,11328,Debit Card,Paid
11329,11329,Debit Card,Failed
11330,11330,Credit Card,Paid
11331,11331,Net Banking,Failed
11332,11332,UPI,Failed
11333,11333,UPI,Paid
11334,11334,Credit Card,Paid
11335,11335,Credit Card,Paid
11336,11336,Credit Card,Refunded
11337,11337,Credit Card,Paid
11338,11338,Credit Card,Refunded
11339,11339,Net Banking,Paid
11340,11340,Credit Card,Paid
11341,11341,UPI,Paid
11342,11342,Credit Card,Refunded
11343,11343,Credit Card,Paid
11344,11344,Credit Card,Refunded
11345,11345,UPI,Paid
11346,11346,COD,Paid
11347,11347,UPI,Failed
11348,11348,Credit Card,Paid
11349,11349,UPI,Paid
11350,11350,Net Banking,Paid
11351,11351,Debit Card,Paid
11352,11352,UPI,Refunded
11353,11353,Credit Card,Failed
11354,11354,Debit Card,Paid
11355,11355,UPI,Paid
11356,11356,Debit Card,Refunded
11357,11357,Debit Card,Paid
11358,11358,Credit Card,Refunded
11359,11359,UPI,Refunded
11360,11360,Net Banking,Paid
11361,11361,Credit Card,Paid
11362,11362,UPI,Failed
11363,11363,Net Banking,Paid
11364,11364,Net Banking,Paid
11365,11365,UPI,Paid
11366,11366,Debit Card,Refunded
11367,11367,Credit Card,Paid
11368,11368,UPI,Failed
11369,11369,Credit Card,Failed
11370,11370,Net Banking,Refunded
11371,11371,UPI,Paid
11372,11372,Credit Card,Paid
11373,11373,COD,Paid
11374,11374,UPI,Paid
11375,11375,Credit Card,Paid
11376,11376,COD,Paid
11377,11377,COD,Refunded
11378,11378,Net Banking,Paid
11379,11379,Net Banking,Paid
11380,11380,Net Banking,Paid
11381,11381,Credit Card,Paid
11382,11382,Net Banking,Paid
11383,11383,COD,Paid
11384,11384,Credit Card,Paid
11385,11385,Credit Card,Refunded
11386,11386,UPI,Failed
11387,11387,UPI,Paid
11388,11388,Net Banking,Paid
11389,11389,UPI,Failed
11390,11390,COD,Failed
11391,11391,Debit Card,Failed
11392,11392,UPI,Paid
11393,11393,UPI,Refunded
11394,11394,Credit Card,Failed
11395,11395,Credit Card,Paid
11396,11396,UPI,Paid
11397,11397,UPI,Paid
11398,11398,Debit Card,Paid
11399,11399,Credit Card,Paid
11400,11400,Credit Card,Paid
11401,11401,Debit Card,Refunded
11402,11402,COD,Refunded
11403,11403,Net Banking,Failed
11404,11404,Credit Card,Paid
11405,11405,COD,Paid
11406,11406,Debit Card,Failed
11407,11407,Debit Card,Paid
11408,11408,COD,Paid
11409,11409,UPI,Paid
11410,11410,Debit Card,Paid
11411,11411,Debit Card,Paid
11412,11412,Credit Card,Refunded
11413,11413,UPI,Paid
11414,11414,Net Banking,Failed
11415,11415,COD,Paid
11416,11416,UPI,Failed
11417,11417,UPI,Paid
11418,11418,UPI,Refunded
11419,11419,Credit Card,Failed
11420,11420,Credit Card,Paid
11421,11421,Debit Card,Paid
11422,11422,UPI,Failed
11423,11423,Net Banking,Paid
11424,11424,UPI,Refunded
11425,11425,Debit Card,Paid
11426,11426,Net Banking,Paid
11427,11427,Debit Card,Failed
11428,11428,Credit Card,Paid
11429,11429,Credit Card,Paid
11430,11430,Net Banking,Paid
11431,11431,Net Banking,Paid
11432,11432,Credit Card,Paid
11433,11433,UPI,Refunded
11434,11434,Net Banking,Paid
11435,11435,UPI,Paid
11436,11436,COD,Failed
11437,11437,Net Banking,Failed
11438,11438,UPI,Refunded
11439,11439,UPI,Failed
11440,11440,UPI,Refunded
11441,11441,Credit Card,Paid
11442,11442,UPI,Paid
11443,11443,Net Banking,Paid
11444,11444,UPI,Failed
11445,11445,Debit Card,Paid
11446,11446,Credit Card,Failed
11447,11447,Net Banking,Paid
11448,11448,Debit Card,Paid
11449,11449,Credit Card,Refunded
11450,11450,COD,Paid
11451,11451,Credit Card,Paid
11452,11452,UPI,Paid
11453,11453,Debit Card,Refunded
11454,11454,UPI,Paid
11455,11455,Net Banking,Paid
11456,11456,COD,Paid
11457,11457,Credit Card,Paid
11458,11458,Credit Card,Failed
11459,11459,COD,Failed
11460,11460,COD,Paid
11461,11461,Credit Card,Failed
11462,11462,UPI,Paid
11463,11463,Debit Card,Failed
11464,11464,Net Banking,Paid
11465,11465,Credit Card,Paid
11466,11466,UPI,Failed
11467,11467,UPI,Paid
11468,11468,COD,Paid
11469,11469,COD,Paid
11470,11470,UPI,Failed
11471,11471,Debit Card,Refunded
11472,11472,Credit Card,Paid
11473,11473,Credit Card,Paid
11474,11474,UPI,Failed
11475,11475,Credit Card,Paid
11476,11476,UPI,Paid
11477,11477,UPI,Paid
11478,11478,UPI,Paid
11479,11479,Debit Card,Paid
11480,11480,Debit Card,Failed
11481,11481,UPI,Paid
11482,11482,Credit Card,Refunded
11483,11483,Credit Card,Paid
11484,11484,COD,Paid
11485,11485,COD,Paid
11486,11486,Credit Card,Paid
11487,11487,UPI,Paid
11488,11488,Credit Card,Refunded
11489,11489,COD,Paid
11490,11490,UPI,Paid
11491,11491,UPI,Refunded
11492,11492,UPI,Refunded
11493,11493,COD,Paid
11494,11494,Debit Card,Refunded
11495,11495,Credit Card,Paid
11496,11496,Credit Card,Paid
11497,11497,Net Banking,Paid
11498,11498,UPI,Refunded
11499,11499,UPI,Refunded
11500,11500,Credit Card,Paid
11501,11501,Credit Card,Paid
11502,11502,UPI,Paid
11503,11503,UPI,Paid
11504,11504,UPI,Refunded
11505,11505,Credit Card,Paid
11506,11506,UPI,Paid
11507,11507,Debit Card,Paid
11508,11508,Credit Card,Paid
11509,11509,Credit Card,Paid
11510,11510,UPI,Paid
11511,11511,Debit Card,Paid
11512,11512,Debit Card,Paid
11513,11513,Credit Card,Failed
11514,11514,Debit Card,Paid
11515,11515,Debit Card,Paid
11516,11516,Credit Card,Refunded
11517,11517,UPI,Refunded
11518,11518,Credit Card,Refunded
11519,11519,UPI,Paid
11520,11520,UPI,Refunded
11521,11521,Credit Card,Failed
11522,11522,Debit Card,Paid
