order_id,customer_id,order_date,product_id,quantity,unit_price,discount_pct,discount_amount,revenue,cost,profit,order_status
31609,1572,2022-03-24,390,2,394.6,0.1,78.92,710.28,494.1,216.18,Returned
31610,806,2024-08-07,301,1,7532.25,0.0,0.0,7532.25,5466.29,2065.96,Completed
31611,234,2022-02-04,668,1,3834.11,0.25,958.53,2875.58,2716.88,158.7,Cancelled
31612,5230,2022-01-05,399,1,1016.05,0.15,152.41,863.64,775.54,88.1,Cancelled
31613,7021,2024-05-19,401,2,33055.58,0.0,0.0,66111.16,46653.14,19458.02,Completed
31614,1476,2024-10-26,187,2,326.91,0.25,163.46,490.36,438.28,52.08,Completed
31615,6833,2022-11-11,741,1,1155.52,0.1,115.55,1039.97,862.15,177.82,Cancelled
31616,8529,2023-03-11,423,2,10769.78,0.05,1076.98,20462.58,14676.56,5786.02,Completed
31617,250,2023-06-28,789,5,21361.28,0.1,10680.64,96125.76,73904.8,22220.96,Returned
31618,6720,2024-02-08,491,2,165.44,0.2,66.18,264.7,188.64,76.06,Cancelled
31619,8874,2023-03-09,797,1,228.38,0.25,57.1,171.28,137.56,33.72,Completed
31620,4858,2022-04-22,282,2,2843.3,0.15,852.99,4833.61,4154.28,679.33,Completed
31621,2701,2023-03-11,820,2,331.39,0.05,33.14,629.64,431.02,198.62,Cancelled
31622,5800,2023-01-08,838,2,9058.53,0.05,905.85,17211.21,12452.04,4759.17,Returned
31623,3194,2022-09-28,934,1,1380.17,0.05,69.01,1311.16,1124.86,186.3,Cancelled
31624,5400,2024-07-08,988,1,1604.85,0.05,80.24,1524.61,992.6,532.01,Completed
31625,5088,2022-07-08,635,1,1434.18,0.15,215.13,1219.05,868.89,350.16,Completed
31626,1757,2023-12-13,430,3,10748.94,0.0,0.0,32246.82,20147.28,12099.54,Completed
31627,6814,2022-01-07,812,1,24978.63,0.15,3746.79,21231.84,16176.56,5055.28,Completed
31628,2842,2024-05-07,736,2,317.38,0.25,158.69,476.07,418.94,57.13,Completed
31629,1744,2023-08-03,182,1,360.9,0.15,54.14,306.76,268.48,38.28,Completed
31630,4098,2024-11-23,80,1,920.89,0.15,138.13,782.76,644.46,138.3,Completed
31631,5418,2024-01-01,65,1,41406.5,0.0,0.0,41406.5,31155.58,10250.92,Completed
31632,7285,2023-03-27,6,1,346.48,0.1,34.65,311.83,236.36,75.47,Completed
31633,7883,2022-05-20,245,4,24242.02,0.05,4848.4,92119.68,79081.72,13037.96,Completed
31634,6936,2022-11-10,646,1,212.79,0.15,31.92,180.87,174.07,6.8,Completed
31635,6165,2023-04-12,123,1,7690.23,0.25,1922.56,5767.67,4566.66,1201.01,Completed
31636,9421,2023-09-26,332,1,36562.51,0.1,3656.25,32906.26,26176.72,6729.54,Completed
31637,172,2024-04-03,568,1,8327.64,0.1,832.76,7494.88,6141.21,1353.67,Completed
31638,8160,2022-03-23,288,1,1066.82,0.1,106.68,960.14,726.59,233.55,Cancelled
31639,9553,2024-02-10,119,2,13430.83,0.0,0.0,26861.66,21441.58,5420.08,Completed
31640,45,2022-04-06,595,3,928.31,0.05,139.25,2645.68,1820.4,825.28,Completed
31641,3907,2022-11-15,499,1,4499.31,0.0,0.0,4499.31,3634.1,865.21,Cancelled
31642,7195,2023-01-24,655,4,11257.07,0.0,0.0,45028.28,36311.44,8716.84,Returned
31643,1120,2023-01-06,542,2,20004.77,0.1,4000.95,36008.59,24110.68,11897.91,Completed
31644,5848,2024-12-31,903,1,588.16,0.05,29.41,558.75,333.69,225.06,Completed
31645,9748,2024-12-11,924,1,2570.62,0.1,257.06,2313.56,2075.41,238.15,Completed
31646,992,2023-04-09,513,3,6479.47,0.1,1943.84,17494.57,15423.12,2071.45,Returned
31647,7764,2024-04-06,44,2,12608.79,0.1,2521.76,22695.82,19939.96,2755.86,Completed
31648,6623,2022-12-02,314,1,16455.97,0.1,1645.6,14810.37,9679.81,5130.56,Completed
31649,8888,2022-01-14,268,1,4734.42,0.1,473.44,4260.98,3199.58,1061.4,Completed
31650,7293,2023-12-18,834,1,16689.98,0.05,834.5,15855.48,13259.48,2596.0,Completed
31651,3469,2023-07-18,842,1,1277.04,0.2,255.41,1021.63,708.24,313.39,Completed
31652,2759,2022-10-08,546,1,29101.81,0.2,5820.36,23281.45,16981.65,6299.8,Completed
31653,8261,2024-12-31,899,4,358.78,0.2,287.02,1148.1,1025.04,123.06,Completed
31654,1927,2022-02-25,280,3,2767.14,0.15,1245.21,7056.21,4782.15,2274.06,Returned
31655,4822,2024-10-14,662,2,25976.12,0.1,5195.22,46757.02,35951.06,10805.96,Returned
31656,5628,2023-12-11,904,1,1194.01,0.0,0.0,1194.01,849.2,344.81,Returned
31657,5227,2023-01-25,593,1,161.18,0.1,16.12,145.06,109.59,35.47,Returned
31658,5936,2024-03-01,876,2,6416.39,0.1,1283.28,11549.5,10060.58,1488.92,Completed
31659,72,2024-08-12,283,1,14651.54,0.05,732.58,13918.96,9035.66,4883.3,Returned
31660,3420,2022-04-28,326,1,3631.71,0.15,544.76,3086.95,2245.62,841.33,Completed
31661,6891,2022-12-03,675,1,239.96,0.15,35.99,203.97,151.15,52.82,Completed
31662,596,2022-08-12,800,2,293.25,0.25,146.62,439.88,451.06,-11.18,Cancelled
31663,7995,2022-11-13,7,1,2632.44,0.15,394.87,2237.57,1824.83,412.74,Cancelled
31664,3059,2024-04-02,89,1,3625.99,0.15,543.9,3082.09,2850.1,231.99,Cancelled
31665,948,2022-12-02,237,3,417.04,0.15,187.67,1063.45,909.9,153.55,Completed
31666,8661,2023-04-30,777,1,6413.12,0.05,320.66,6092.46,3592.79,2499.67,Cancelled
31667,1649,2022-09-16,226,3,257.54,0.1,77.26,695.36,548.04,147.32,Returned
31668,3625,2022-10-20,672,1,7876.17,0.0,0.0,7876.17,5657.7,2218.47,Cancelled
31669,2733,2023-05-19,776,1,11481.89,0.05,574.09,10907.8,7091.51,3816.29,Returned
31670,1037,2024-10-17,697,1,545.35,0.05,27.27,518.08,340.05,178.03,Completed
31671,676,2022-01-04,112,2,17887.02,0.1,3577.4,32196.64,24494.1,7702.54,Completed
31672,6046,2024-02-10,332,1,36562.51,0.05,1828.13,34734.38,26176.72,8557.66,Completed
31673,9910,2023-09-12,40,1,283.01,0.05,14.15,268.86,166.9,101.96,Completed
31674,3806,2022-07-10,813,3,39091.16,0.1,11727.35,105546.13,86842.08,18704.05,Completed
31675,7686,2024-09-28,929,3,1344.78,0.0,0.0,4034.34,2997.54,1036.8,Completed
31676,8804,2023-09-02,183,1,192.06,0.05,9.6,182.46,144.34,38.12,Completed
31677,5044,2023-06-20,331,1,2483.17,0.05,124.16,2359.01,1453.02,905.99,Returned
31678,9604,2023-11-08,949,1,35400.82,0.0,0.0,35400.82,26208.92,9191.9,Completed
31679,5460,2024-02-21,96,1,4524.77,0.0,0.0,4524.77,3556.36,968.41,Completed
31680,6590,2024-02-22,264,1,152.67,0.15,22.9,129.77,87.91,41.86,Cancelled
31681,2335,2023-07-03,595,1,928.31,0.1,92.83,835.48,606.8,228.68,Completed
31682,3221,2022-11-10,174,2,10228.25,0.25,5114.12,15342.38,12657.8,2684.58,Completed
31683,3047,2023-03-06,86,1,524.15,0.0,0.0,524.15,342.68,181.47,Completed
31684,3787,2023-08-17,824,5,32572.52,0.05,8143.13,154719.47,111644.0,43075.47,Completed
31685,8117,2022-09-11,525,1,1758.62,0.15,263.79,1494.83,1246.64,248.19,Cancelled
31686,667,2024-04-03,197,1,686.39,0.1,68.64,617.75,418.66,199.09,Completed
31687,8662,2024-01-19,339,3,4061.6,0.0,0.0,12184.8,7607.7,4577.1,Completed
31688,2188,2023-06-09,536,1,6256.12,0.0,0.0,6256.12,3811.4,2444.72,Completed
31689,1999,2022-06-13,148,1,45988.02,0.1,4598.8,41389.22,30171.45,11217.77,Returned
31690,2247,2023-05-20,300,1,970.41,0.05,48.52,921.89,566.3,355.59,Completed
31691,9223,2022-12-15,967,1,6796.82,0.05,339.84,6456.98,4526.58,1930.4,Completed
31692,9102,2024-07-18,609,5,2116.2,0.15,1587.15,8993.85,5911.35,3082.5,Completed
31693,2935,2023-06-20,707,1,2391.75,0.0,0.0,2391.75,1770.04,621.71,Cancelled
31694,8212,2022-06-30,334,1,496.37,0.0,0.0,496.37,337.24,159.13,Completed
31695,8634,2023-06-23,788,1,15151.11,0.0,0.0,15151.11,8600.82,6550.29,Cancelled
31696,8942,2024-10-23,951,1,1761.69,0.1,176.17,1585.52,1134.36,451.16,Returned
31697,8972,2024-03-06,863,1,719.25,0.0,0.0,719.25,515.3,203.95,Completed
31698,1276,2022-09-22,84,1,5509.7,0.05,275.48,5234.22,3362.65,1871.57,Completed
31699,4694,2023-06-26,701,1,510.68,0.1,51.07,459.61,400.92,58.69,Returned
31700,3192,2024-03-01,651,3,16816.63,0.1,5044.99,45404.9,40831.11,4573.79,Cancelled
31701,1496,2023-02-04,552,4,403.19,0.15,241.91,1370.85,1111.8,259.05,Completed
31702,6725,2023-02-24,607,1,24226.28,0.1,2422.63,21803.65,19310.67,2492.98,Returned
31703,4287,2022-02-15,160,2,2040.55,0.1,408.11,3672.99,2969.82,703.17,Completed
31704,9051,2024-02-07,848,1,47934.35,0.0,0.0,47934.35,34125.44,13808.91,Completed
31705,5662,2024-05-09,234,2,24228.9,0.0,0.0,48457.8,34016.18,14441.62,Returned
31706,7372,2024-06-04,464,4,19683.78,0.1,7873.51,70861.61,54125.04,16736.57,Completed
31707,3891,2023-02-08,43,4,1606.43,0.0,0.0,6425.72,4635.84,1789.88,Completed
31708,7081,2023-07-22,443,2,1907.01,0.05,190.7,3623.32,2802.52,820.8,Completed
31709,6652,2022-08-26,120,1,18784.66,0.0,0.0,18784.66,15379.1,3405.56,Returned
31710,6932,2023-04-12,3,2,250.8,0.0,0.0,501.6,307.7,193.9,Completed
31711,6170,2022-07-09,436,1,7866.02,0.0,0.0,7866.02,6113.34,1752.68,Returned
31712,4314,2024-08-18,453,1,819.99,0.1,82.0,737.99,487.36,250.63,Completed
31713,4000,2023-10-31,406,1,6646.13,0.15,996.92,5649.21,4817.4,831.81,Completed
31714,5804,2022-05-06,604,1,831.31,0.15,124.7,706.61,596.22,110.39,Cancelled
31715,445,2023-09-30,973,2,24062.35,0.05,2406.24,45718.46,35760.66,9957.8,Completed
31716,9251,2023-10-02,964,1,29430.1,0.0,0.0,29430.1,17814.61,11615.49,Completed
31717,8992,2022-03-24,131,3,8616.7,0.15,3877.52,21972.58,16269.75,5702.83,Completed
31718,8019,2022-02-12,64,3,6476.52,0.0,0.0,19429.56,12022.44,7407.12,Completed
31719,8005,2023-12-15,159,1,915.37,0.1,91.54,823.83,674.04,149.79,Completed
31720,7227,2024-06-05,941,3,8287.42,0.15,3729.34,21132.92,18831.0,2301.92,Completed
31721,8031,2022-05-25,533,1,270.33,0.2,54.07,216.26,149.87,66.39,Completed
31722,1136,2022-07-01,282,1,2843.3,0.1,284.33,2558.97,2077.14,481.83,Cancelled
31723,9290,2024-06-30,946,3,14978.39,0.0,0.0,44935.17,28848.12,16087.05,Completed
31724,3074,2023-03-19,153,1,31001.46,0.05,1550.07,29451.39,24293.03,5158.36,Returned
31725,5349,2024-02-06,662,4,25976.12,0.25,25976.12,77928.36,71902.12,6026.24,Completed
31726,824,2024-03-01,66,1,7709.41,0.0,0.0,7709.41,4661.32,3048.09,Completed
31727,9559,2023-06-28,168,3,9401.48,0.15,4230.67,23973.77,19114.8,4858.97,Completed
31728,1165,2024-05-21,374,1,271.44,0.05,13.57,257.87,186.79,71.08,Completed
31729,4125,2023-12-15,969,1,14034.16,0.05,701.71,13332.45,10839.5,2492.95,Completed
31730,890,2024-09-20,324,1,443.85,0.1,44.39,399.46,346.09,53.37,Completed
31731,2330,2023-02-18,879,1,692.79,0.05,34.64,658.15,482.7,175.45,Completed
31732,9575,2023-09-19,470,2,939.75,0.0,0.0,1879.5,1048.96,830.54,Completed
31733,9204,2023-02-24,869,2,375.7,0.15,112.71,638.69,558.96,79.73,Cancelled
31734,217,2022-09-19,280,2,2767.14,0.0,0.0,5534.28,3188.1,2346.18,Cancelled
31735,9243,2024-03-11,370,3,996.58,0.05,149.49,2840.25,1828.35,1011.9,Completed
31736,3114,2024-10-25,478,1,2579.26,0.1,257.93,2321.33,1826.29,495.04,Cancelled
31737,3224,2022-11-08,416,1,839.88,0.0,0.0,839.88,646.7,193.18,Completed
31738,7115,2023-06-24,960,5,4082.12,0.15,3061.59,17349.01,11256.6,6092.41,Completed
31739,9936,2024-06-21,294,1,2685.9,0.0,0.0,2685.9,1789.26,896.64,Completed
31740,9603,2024-01-20,844,2,1696.11,0.1,339.22,3053.0,2589.04,463.96,Completed
31741,9763,2024-12-18,537,2,151.09,0.05,15.11,287.07,196.72,90.35,Completed
31742,2018,2024-07-03,254,2,1389.28,0.05,138.93,2639.63,1646.48,993.15,Cancelled
31743,8530,2024-04-09,372,1,4742.67,0.1,474.27,4268.4,3568.43,699.97,Cancelled
31744,4319,2022-02-19,778,1,12834.07,0.05,641.7,12192.37,9855.77,2336.6,Cancelled
31745,7284,2023-09-24,956,3,1241.62,0.05,186.24,3538.62,2599.44,939.18,Completed
31746,2267,2024-05-19,200,1,2778.09,0.0,0.0,2778.09,1827.54,950.55,Cancelled
31747,3216,2023-12-24,34,1,1181.3,0.0,0.0,1181.3,928.1,253.2,Returned
31748,3669,2022-06-14,109,1,18578.75,0.0,0.0,18578.75,13286.47,5292.28,Completed
31749,516,2022-09-20,826,2,7412.85,0.0,0.0,14825.7,9292.12,5533.58,Completed
31750,7116,2022-10-21,260,1,41677.34,0.25,10419.33,31258.01,24471.9,6786.11,Completed
31751,9628,2022-07-28,401,1,33055.58,0.15,4958.34,28097.24,23326.57,4770.67,Returned
31752,2654,2024-06-07,74,1,949.68,0.05,47.48,902.2,663.09,239.11,Cancelled
31753,479,2023-10-31,757,1,1431.33,0.15,214.7,1216.63,855.27,361.36,Completed
31754,8501,2022-11-03,933,4,8452.74,0.0,0.0,33810.96,21103.0,12707.96,Completed
31755,7501,2022-12-30,989,1,1385.08,0.1,138.51,1246.57,792.73,453.84,Completed
31756,3862,2022-04-13,146,2,3227.79,0.0,0.0,6455.58,4820.02,1635.56,Completed
31757,4808,2023-02-03,535,1,2237.44,0.2,447.49,1789.95,1248.3,541.65,Completed
31758,9116,2023-09-01,900,3,13829.77,0.1,4148.93,37340.38,31106.82,6233.56,Completed
31759,647,2024-02-18,191,2,36909.21,0.15,11072.76,62745.66,56055.52,6690.14,Cancelled
31760,7211,2022-12-18,683,4,14929.36,0.25,14929.36,44788.08,36139.08,8649.0,Returned
31761,5871,2022-04-02,75,2,7407.14,0.1,1481.43,13332.85,10191.1,3141.75,Completed
31762,5913,2024-10-05,894,1,1324.66,0.0,0.0,1324.66,732.91,591.75,Cancelled
31763,6993,2024-11-18,746,4,30694.86,0.1,12277.94,110501.5,97676.56,12824.94,Completed
31764,8244,2024-11-05,145,2,2031.82,0.1,406.36,3657.28,2971.38,685.9,Returned
31765,8258,2022-07-25,338,1,857.05,0.0,0.0,857.05,621.19,235.86,Cancelled
31766,8864,2024-03-15,763,1,11026.57,0.1,1102.66,9923.91,7394.52,2529.39,Cancelled
31767,4774,2022-01-18,246,2,337.03,0.0,0.0,674.06,520.86,153.2,Completed
31768,9804,2022-06-26,801,1,295.59,0.15,44.34,251.25,225.56,25.69,Cancelled
31769,1992,2023-03-17,91,3,8455.25,0.05,1268.29,24097.46,16627.29,7470.17,Cancelled
31770,9345,2023-12-22,439,2,347.35,0.05,34.74,659.96,531.54,128.42,Returned
31771,7432,2023-06-15,856,1,41972.18,0.1,4197.22,37774.96,31075.01,6699.95,Completed
31772,9650,2024-12-29,256,3,8956.63,0.0,0.0,26869.89,20733.0,6136.89,Completed
31773,8775,2023-09-20,300,1,970.41,0.05,48.52,921.89,566.3,355.59,Returned
31774,8925,2024-09-04,357,2,472.93,0.15,141.88,803.98,743.06,60.92,Returned
31775,9964,2024-03-31,79,1,14236.94,0.0,0.0,14236.94,9182.99,5053.95,Returned
31776,7347,2023-06-06,753,1,5390.03,0.05,269.5,5120.53,3429.24,1691.29,Completed
31777,543,2023-07-13,244,1,9056.21,0.0,0.0,9056.21,7283.93,1772.28,Completed
31778,3432,2023-10-29,288,4,1066.82,0.05,213.36,4053.92,2906.36,1147.56,Completed
31779,8801,2023-10-27,839,2,27228.93,0.0,0.0,54457.86,29995.44,24462.42,Returned
31780,9621,2023-09-07,98,2,509.71,0.0,0.0,1019.42,785.46,233.96,Completed
31781,7831,2024-06-24,335,1,27500.0,0.15,4125.0,23375.0,15504.55,7870.45,Cancelled
31782,9879,2023-01-27,283,2,14651.54,0.05,1465.15,27837.93,18071.32,9766.61,Completed
31783,6537,2024-09-19,454,3,1432.31,0.15,644.54,3652.39,2438.22,1214.17,Completed
31784,4575,2024-08-15,774,1,11585.59,0.05,579.28,11006.31,8221.85,2784.46,Completed
31785,757,2024-07-13,757,1,1431.33,0.15,214.7,1216.63,855.27,361.36,Completed
31786,2391,2022-02-22,971,1,6824.47,0.0,0.0,6824.47,4800.69,2023.78,Completed
31787,5739,2024-09-20,945,1,248.66,0.05,12.43,236.23,192.26,43.97,Cancelled
31788,3083,2024-05-23,290,1,30740.24,0.05,1537.01,29203.23,22000.97,7202.26,Returned
31789,5450,2022-01-04,801,3,295.59,0.1,88.68,798.09,676.68,121.41,Cancelled
31790,2893,2023-11-13,364,2,40549.92,0.15,12164.98,68934.86,52059.52,16875.34,Completed
31791,9335,2023-09-22,563,1,8906.25,0.0,0.0,8906.25,6033.29,2872.96,Completed
31792,6224,2022-07-24,921,1,7819.86,0.1,781.99,7037.87,5150.3,1887.57,Cancelled
31793,6004,2023-06-30,778,2,12834.07,0.05,1283.41,24384.73,19711.54,4673.19,Completed
31794,3282,2023-06-10,219,1,17272.73,0.05,863.64,16409.09,9918.18,6490.91,Completed
31795,9318,2024-08-06,767,2,47653.02,0.15,14295.91,81010.13,62615.74,18394.39,Completed
31796,8067,2024-02-08,174,3,10228.25,0.25,7671.19,23013.56,18986.7,4026.86,Completed
31797,4610,2024-02-15,561,3,561.26,0.0,0.0,1683.78,1304.16,379.62,Completed
31798,8267,2023-02-06,56,1,680.15,0.2,136.03,544.12,513.21,30.91,Cancelled
31799,9271,2023-10-02,104,2,1018.93,0.25,509.46,1528.4,1205.9,322.5,Completed
31800,8661,2024-01-05,80,2,920.89,0.0,0.0,1841.78,1288.92,552.86,Cancelled
31801,3065,2022-03-08,32,5,223.24,0.05,55.81,1060.39,863.75,196.64,Completed
31802,8355,2024-05-05,832,1,2277.64,0.05,113.88,2163.76,1442.41,721.35,Cancelled
31803,7863,2023-09-25,986,1,195.85,0.0,0.0,195.85,146.55,49.3,Completed
31804,7527,2022-08-14,305,5,2785.29,0.15,2088.97,11837.48,9938.35,1899.13,Completed
31805,4371,2024-03-13,74,1,949.68,0.1,94.97,854.71,663.09,191.62,Cancelled
31806,3533,2022-07-08,382,1,650.83,0.1,65.08,585.75,398.78,186.97,Completed
31807,4079,2022-07-30,287,1,2731.11,0.05,136.56,2594.55,1851.54,743.01,Completed
31808,843,2022-12-09,254,1,1389.28,0.15,208.39,1180.89,823.24,357.65,Returned
31809,9406,2023-05-03,559,1,2820.95,0.05,141.05,2679.9,1589.72,1090.18,Returned
31810,5836,2024-09-20,648,1,26211.61,0.2,5242.32,20969.29,20776.52,192.77,Cancelled
31811,5013,2022-12-13,540,1,1984.3,0.0,0.0,1984.3,1281.24,703.06,Cancelled
31812,5087,2022-11-19,303,2,1023.23,0.05,102.32,1944.14,1232.1,712.04,Cancelled
31813,2977,2023-05-09,80,3,920.89,0.15,414.4,2348.27,1933.38,414.89,Completed
31814,5241,2022-03-18,374,2,271.44,0.0,0.0,542.88,373.58,169.3,Returned
31815,8747,2024-09-02,164,1,443.09,0.05,22.15,420.94,331.47,89.47,Completed
31816,4012,2022-01-03,313,1,15147.66,0.05,757.38,14390.28,9409.48,4980.8,Completed
31817,3652,2023-06-22,677,2,22761.94,0.15,6828.58,38695.3,31059.5,7635.8,Cancelled
31818,7072,2024-08-08,355,1,355.58,0.05,17.78,337.8,266.12,71.68,Cancelled
31819,2420,2022-01-03,894,3,1324.66,0.2,794.8,3179.18,2198.73,980.45,Completed
31820,1315,2024-03-06,254,3,1389.28,0.1,416.78,3751.06,2469.72,1281.34,Returned
31821,1402,2022-08-27,196,1,39336.63,0.15,5900.49,33436.14,24098.0,9338.14,Completed
31822,4887,2023-03-03,551,2,5664.19,0.0,0.0,11328.38,8197.8,3130.58,Returned
31823,5935,2023-06-26,821,4,826.52,0.0,0.0,3306.08,2091.0,1215.08,Completed
31824,5273,2022-12-09,790,2,5861.55,0.05,586.16,11136.94,6857.98,4278.96,Completed
31825,4450,2023-09-13,726,2,523.05,0.1,104.61,941.49,588.62,352.87,Completed
31826,3975,2024-04-08,509,1,7690.92,0.0,0.0,7690.92,4395.32,3295.6,Completed
31827,9228,2022-09-14,331,1,2483.17,0.05,124.16,2359.01,1453.02,905.99,Completed
31828,2759,2022-03-05,412,1,1788.3,0.2,357.66,1430.64,1281.5,149.14,Cancelled
31829,4136,2024-01-01,971,1,6824.47,0.0,0.0,6824.47,4800.69,2023.78,Completed
31830,176,2022-05-22,812,1,24978.63,0.15,3746.79,21231.84,16176.56,5055.28,Completed
31831,7294,2024-02-05,514,3,2669.99,0.1,801.0,7208.97,4831.62,2377.35,Completed
31832,1765,2024-08-21,299,1,25674.46,0.2,5134.89,20539.57,19480.51,1059.06,Completed
31833,7595,2023-11-24,66,2,7709.41,0.25,3854.7,11564.12,9322.64,2241.48,Completed
31834,749,2023-02-19,461,1,230.06,0.0,0.0,230.06,149.9,80.16,Completed
31835,4396,2024-01-06,49,2,704.98,0.0,0.0,1409.96,991.64,418.32,Completed
31836,8056,2023-03-26,717,3,927.67,0.1,278.3,2504.71,1588.92,915.79,Completed
31837,3677,2024-01-22,922,2,803.62,0.05,80.36,1526.88,1008.8,518.08,Cancelled
31838,3148,2024-03-15,563,2,8906.25,0.1,1781.25,16031.25,12066.58,3964.67,Completed
31839,1647,2024-01-26,232,2,22285.69,0.05,2228.57,42342.81,27151.58,15191.23,Completed
31840,8284,2023-06-10,545,1,1301.45,0.1,130.15,1171.3,993.47,177.83,Returned
31841,7736,2022-10-08,38,1,7504.31,0.2,1500.86,6003.45,5218.42,785.03,Completed
31842,8245,2023-06-04,725,1,1037.31,0.0,0.0,1037.31,595.78,441.53,Completed
31843,8367,2023-01-13,167,2,1416.87,0.05,141.69,2692.05,1793.98,898.07,Completed
31844,4505,2023-05-16,465,1,30373.74,0.1,3037.37,27336.37,21273.62,6062.75,Completed
31845,3534,2024-06-28,321,4,28637.23,0.2,22909.78,91639.14,77776.12,13863.02,Completed
31846,6103,2022-03-25,450,2,3653.95,0.05,365.4,6942.5,4055.2,2887.3,Completed
31847,8752,2024-12-01,353,2,527.88,0.1,105.58,950.18,669.04,281.14,Returned
31848,4596,2022-02-03,540,3,1984.3,0.1,595.29,5357.61,3843.72,1513.89,Completed
31849,3224,2023-04-19,819,1,7911.56,0.15,1186.73,6724.83,6382.01,342.82,Returned
31850,1785,2024-04-02,91,1,8455.25,0.0,0.0,8455.25,5542.43,2912.82,Cancelled
31851,2093,2024-08-17,224,2,9657.64,0.0,0.0,19315.28,12798.68,6516.6,Completed
31852,1126,2023-05-21,577,1,1061.42,0.05,53.07,1008.35,848.12,160.23,Completed
31853,3802,2022-07-04,497,1,223.81,0.0,0.0,223.81,158.33,65.48,Returned
31854,7720,2022-07-19,505,2,6799.23,0.1,1359.85,12238.61,9726.44,2512.17,Completed
31855,9534,2024-09-11,505,1,6799.23,0.15,1019.88,5779.35,4863.22,916.13,Completed
31856,796,2024-12-02,568,1,8327.64,0.1,832.76,7494.88,6141.21,1353.67,Cancelled
31857,3409,2022-04-14,662,1,25976.12,0.1,2597.61,23378.51,17975.53,5402.98,Completed
31858,3380,2024-11-06,734,1,20072.12,0.1,2007.21,18064.91,13671.62,4393.29,Cancelled
31859,612,2022-06-10,745,1,784.76,0.1,78.48,706.28,486.87,219.41,Completed
31860,6346,2024-04-16,779,1,10945.38,0.15,1641.81,9303.57,8905.1,398.47,Completed
31861,1498,2024-06-29,816,1,12610.48,0.0,0.0,12610.48,7245.69,5364.79,Completed
31862,9360,2023-12-04,527,2,4836.65,0.0,0.0,9673.3,5399.98,4273.32,Completed
31863,9894,2024-12-15,305,1,2785.29,0.0,0.0,2785.29,1987.67,797.62,Completed
31864,839,2023-11-14,87,1,689.17,0.05,34.46,654.71,410.89,243.82,Completed
31865,9634,2024-03-12,421,4,619.81,0.2,495.85,1983.39,1444.0,539.39,Completed
31866,1032,2022-03-10,656,1,178.66,0.2,35.73,142.93,139.07,3.86,Completed
31867,7175,2024-11-09,776,1,11481.89,0.0,0.0,11481.89,7091.51,4390.38,Completed
31868,6835,2022-10-24,499,1,4499.31,0.0,0.0,4499.31,3634.1,865.21,Completed
31869,1859,2022-02-19,2,3,44389.41,0.1,13316.82,119851.41,77551.23,42300.18,Completed
31870,8236,2022-07-21,229,2,184.31,0.1,36.86,331.76,245.84,85.92,Completed
31871,6693,2023-02-27,19,4,5396.16,0.05,1079.23,20505.41,15504.76,5000.65,Completed
31872,2863,2022-06-14,487,1,2019.48,0.15,302.92,1716.56,1251.08,465.48,Completed
31873,1301,2024-10-02,541,4,1102.72,0.15,661.63,3749.25,2492.28,1256.97,Returned
31874,7693,2022-11-09,829,1,1908.02,0.1,190.8,1717.22,1101.41,615.81,Returned
31875,560,2024-06-18,585,1,24541.75,0.15,3681.26,20860.49,19419.29,1441.2,Completed
31876,2142,2022-09-19,724,2,15762.14,0.1,3152.43,28371.85,18235.42,10136.43,Completed
31877,3320,2024-06-29,570,4,4533.32,0.0,0.0,18133.28,14136.52,3996.76,Completed
31878,568,2023-09-13,141,1,8119.67,0.25,2029.92,6089.75,6223.37,-133.62,Completed
31879,6000,2024-07-29,190,3,21023.63,0.15,9460.63,53610.26,45925.11,7685.15,Completed
31880,4024,2023-08-17,941,1,8287.42,0.05,414.37,7873.05,6277.0,1596.05,Cancelled
31881,7909,2024-04-28,29,1,24479.86,0.0,0.0,24479.86,20035.18,4444.68,Cancelled
31882,6960,2023-03-20,385,5,2179.94,0.05,544.98,10354.72,8688.05,1666.67,Completed
31883,2873,2023-04-26,969,1,14034.16,0.05,701.71,13332.45,10839.5,2492.95,Completed
31884,6699,2023-09-04,151,3,845.56,0.1,253.67,2283.01,1600.83,682.18,Returned
31885,1672,2024-05-06,233,2,20141.01,0.0,0.0,40282.02,23716.16,16565.86,Completed
31886,7124,2023-09-19,760,1,4303.05,0.1,430.31,3872.74,2845.39,1027.35,Completed
